reviewid,artist, popularity
13553,kings of convenience,57.0
13591,karl blau,31.0
13594,white rainbow,4.0
20174,lightning bolt,30.0
13589,daniel johnston,45.0
13571,el perro del mar,29.0
13578,buckshot,43.0
13578,krs-one,54.0
13584,as tall as lions,31.0
13573,dizzee rascal,62.0
13562,j dilla,57.0
13583,thao with the get down stay down,34.0
13534,slaraffenland,0.0
13572,doveman,14.0
13483,the mountain goats,55.0
13574,massive attack,69.0
13579,duran duran,71.0
13531,the crayon fields,12.0
13580,headlights,19.0
13510,neon indian,47.0
13533,elvis costello,55.0
13546,peanut butter wolf,35.0
13549,tinariwen,48.0
13523,the yolks,1.0
13522,the flaming lips,55.0
13542,the dutchess and the duke,21.0
13557,hudson mohawke,44.0
13514,mi and l'au,5.0
13521,dominique leone,36.0
19746,basement jaxx,57.0
13563,bad lieutenant,15.0
13555,various artists,7.0
13567,nick oliveri,10.0
19337,chromeo,59.0
13550,karen o and the kids,50.0
13559,anti-pop consortium,19.0
13535,kurt vile,54.0
13554,boston spaceships,11.0
13515,lisa germano,26.0
13548,osso,68.0
14942,ghostface killah,64.0
19257,the clientele,43.0
13556,lou barlow,25.0
13545,melvins,48.0
13518,the very best,39.0
17027,the raveonettes,43.0
13543,dead man's bones,41.0
13532,various artists,7.0
13551,le loup,21.0
13541,built to spill,49.0
13503,air,64.0
13516,no age,27.0
16750,a place to bury strangers,36.0
13530,the black heart procession,31.0
13527,beastie boys,69.0
13524,patton oswalt,40.0
13478,the avett brothers,60.0
13513,lullabye arkestra,0.0
13508,mayer hawthorne,54.0
13505,nick cave and warren ellis,38.0
13504,kid cudi,80.0
13517,rufus wainwright,55.0
13525,times new viking,16.0
13526,port o'brien,20.0
13451,memory tapes,31.0
13491,califone,33.0
14428,zola jesus,37.0
13497,plush,32.0
13294,united state of electronica,7.0
14864,lcd soundsystem,61.0
13489,mission of burma,33.0
13498,chris bell,22.0
13470,mm,56.0
13496,david sylvian,43.0
13512,7 worlds collide,7.0
13485,islands,32.0
13490,monotonix,8.0
13494,fool's gold,27.0
13492,holiday shores,1.0
13477,girls,64.0
13450,why?,39.0
13486,the pains of being pure at heart,42.0
13482,hope sandoval & the warm inventions,48.0
13499,brock van wey,28.0
13506,volcano choir,40.0
19811,the twilight sad,40.0
13475,brother ali,49.0
13457,music go music,10.0
13461,hallelujah the hills,7.0
13501,monsters of folk,34.0
13460,yoko ono plastic ono band,24.0
13467,j. tillman,27.0
13495,carl craig,37.0
13488,the hidden cameras,22.0
13480,pearl jam,76.0
13473,shudder to think,45.0
13452,richard hawley,48.0
19695,literature,29.0
13481,to kill a petty bourgeoisie,2.0
13479,rain machine,3.0
13472,tyondai braxton,9.0
13463,the pastels,32.0
13463,tenniscoats,23.0
13459,various artists,7.0
19234,amen dunes,38.0
13468,jim orourke,25.0
13471,q-tip,61.0
18384,the dodos,33.0
13444,big star,45.0
19665,la roux,64.0
13441,raekwon,64.0
13469,the big pink,29.0
13462,saint etienne,47.0
13456,tanya morgan,30.0
13458,mika vainio,20.0
13454,yim yames,26.0
13438,washed out,53.0
13466,freddie gibbs,68.0
13465,om,83.0
13464,various artists,7.0
13455,record club,35.0
13453,muse,76.0
14752,a sunny day in glasgow,20.0
13448,beanie sigel,52.0
13442,pens,11.0
13445,jay z,84.0
13403,the feelies,35.0
13427,the almighty defenders,19.0
13447,simon joyner,23.0
13439,julian lynch,13.0
13449,the stone roses,62.0
13415,scarlett johansson,57.0
13415,pete yorn,46.0
13437,amy millan,39.0
13423,the clean,40.0
13426,sondre lerche,38.0
13432,the beatles,85.0
13429,the beatles,85.0
13431,the beatles,85.0
13430,the beatles,85.0
13408,the beatles,85.0
13433,the beatles,85.0
13434,the beatles,85.0
13435,the beatles,85.0
13436,the beatles,85.0
13443,the beatles,85.0
13419,the beatles,85.0
13421,the beatles,85.0
13422,the beatles,85.0
13424,the beatles,85.0
13428,the beatles,85.0
13425,the beatles,85.0
13386,taken by trees,36.0
17223,hercules and love affair,45.0
13399,mew,44.0
20258,damon & naomi,14.0
13394,the entrance band,11.0
13411,sunny day real estate,49.0
19484,riff raff,52.0
13420,simian mobile disco,40.0
13418,ramona falls,22.0
13401,blk jks,10.0
13395,vivian girls,25.0
13391,os mutantes,47.0
13410,nudge,28.0
13416,the cave singers,30.0
14946,kyle bobby dunn,27.0
13413,yo la tengo,54.0
13398,polvo,36.0
13207,datarock,31.0
13404,box elders,3.0
12781,doug randle,14.0
13382,wild beasts,36.0
13380,drive-by truckers,51.0
13409,health,59.0
13389,greymachine,4.0
13414,zomby,13.0
13400,the xx,66.0
13402,the apples in stereo,37.0
13378,silkie,21.0
13406,applescal,14.0
13198,quest for fire,14.0
13384,radiohead,85.0
13377,sally shapiro,35.0
13405,cale parks,2.0
13392,kreng,12.0
13388,foot village,4.0
13407,radiohead,85.0
13129,richard thompson,42.0
15284,cold cave,41.0
13393,vladislav delay,24.0
13396,wave machines,11.0
13385,radiohead,85.0
13379,arve henriksen,37.0
13292,helado negro,47.0
13381,at war,11.0
15110,the black ryder,26.0
13374,arctic monkeys,87.0
13375,ducktails,31.0
13373,slaughterhouse,42.0
13387,woolfy,36.0
13368,the temper trap,69.0
14776,mount eerie,45.0
13361,various artists,7.0
13365,black mold,1.0
13141,wand,41.0
13376,the phenomenal handclap band,36.0
13344,various artists,7.0
13158,amanda blank,24.0
13301,mungolian jet set,15.0
13372,florence and the machine,79.0
13225,blind man's colour,1.0
13371,jay reatard,34.0
13355,the postmarks,19.0
13364,zak sally,0.0
13369,silk flowers,1.0
13370,worriedaboutsatan,16.0
13363,squarepusher,44.0
13304,tim buckley,47.0
13353,throw me the statue,12.0
13366,clubroot,23.0
13367,nisennenmondai,8.0
13351,destroyer,47.0
19669,pissed jeans,30.0
13352,six organs of admittance,35.0
13362,brendan benson,29.0
13357,dan bryk,1.0
13302,various artists,7.0
13358,smith westerns,29.0
13347,pictureplane,30.0
13267,jon mueller,1.0
13356,yea big + kid static,0.0
13293,robert pollard,24.0
13303,eric copeland,15.0
13354,speech debelle,23.0
13174,various artists,7.0
13359,dysrhythmia,10.0
13334,yacht,79.0
8746,wu-tang clan,68.0
13340,desolation wilderness,3.0
13290,esser,30.0
13287,city center,1.0
16057,the antlers,42.0
13295,lightning dust,19.0
13345,joe pernice,9.0
13346,rainbow arabia,17.0
13263,nurses,11.0
19884,modest mouse,64.0
13350,fruit bats,55.0
15334,matthewdavid,17.0
13289,peter broderick,44.0
13349,es,80.0
13224,julian plenti,28.0
13341,mono,46.0
13280,the strange boys,21.0
13283,sian alice group,0.0
13291,the units,19.0
13168,blur,70.0
13043,nathan fake,34.0
13099,khanate,12.0
13317,javelin,24.0
13279,drug rug,5.0
13343,amadou & mariam,57.0
19304,lee fields & the expressions,46.0
13240,mocky,37.0
13140,kiila,8.0
13139,boxcutter,6.0
13339,delorean,23.0
13285,soap & skin,64.0
13286,amazing baby,1.0
13342,fol chen,10.0
13204,chris garneau,32.0
14643,flying lotus,58.0
13335,blue roses,7.0
13330,oumou sangar,46.0
13276,felix da housecat,46.0
13148,miss derringer,10.0
13223,megafaun,29.0
13146,wheat,66.0
13273,pp bradock,8.0
13270,portugal. the man,67.0
13272,blues control,5.0
13123,foreign born,8.0
13332,the boy least likely to,24.0
13278,howling bells,17.0
13274,the horse's ha,0.0
13100,eugene mcguinness,16.0
13220,the fiery furnaces,24.0
13269,greg davis,6.0
13275,willie isz,1.0
13172,talbot tagora,0.0
13221,our brother the native,0.0
13218,magnolia electric co.,35.0
13219,wye oak,47.0
13321,lights,55.0
13114,omar souleyman,39.0
13200,the pine hill haints,16.0
13328,riceboy sleeps,6.0
13268,clark,42.0
13320,wolf eyes,15.0
13097,starlight mints,19.0
13331,suffocation,44.0
14971,jj,62.0
13262,ty segall,48.0
13329,the alchemist,73.0
19617,yob,31.0
13322,broken records,15.0
13324,drive-by truckers,51.0
13215,oneida,16.0
19550,the proper ornaments,19.0
13266,steve bug,32.0
13271,lord cut-glass,1.0
13254,bjrk,64.0
13202,david bowie,77.0
13173,various artists,7.0
13261,venice is sinking,2.0
13201,pisces,57.0
13319,beastie boys,69.0
13255,the most serene republic,11.0
13256,bergraven,0.0
13259,baby teeth,6.0
13318,sarah borges and the broken singles,3.0
13187,the dead weather,45.0
13258,babatunde olatunji,21.0
13257,the jayhawks,43.0
13182,lacrosse,19.0
13176,the legends,19.0
13180,cass mccombs,42.0
13316,maxwell,59.0
13210,vega,32.0
13313,malcolm middleton,24.0
13315,deastro,13.0
13314,discovery,29.0
19429,50 cent,84.0
16948,david lynch,46.0
13244,the minus 5,21.0
13175,the roadside graves,4.0
13241,wale,74.0
13312,bowerbirds,28.0
13178,tiny vipers,16.0
13251,nosaj thing,43.0
13310,psychedelic horseshit,2.0
19735,the rural alberta advantage,41.0
13243,ministry of sound,14.0
13094,sister suvi,30.0
9939,black lips,40.0
13265,martin carr,29.0
13245,moby,70.0
20041,sd,54.0
13214,son volt,39.0
13136,we were promised jetpacks,42.0
13137,kate simko,34.0
13130,r.e.m.,74.0
13119,white denim,41.0
13260,dead prez,47.0
13122,the bats,31.0
13132,royal city,3.0
13236,major lazer,76.0
13183,j dilla,57.0
13239,street sweeper social club,30.0
13040,blank dogs,8.0
13250,uuvvwwz,1.0
13308,the mars volta,52.0
13093,love is all,10.0
13309,cage,74.0
13105,rock plaza central,24.0
13104,ear pwr,1.0
13237,wilco,61.0
13233,isaac hayes,51.0
13126,yahowha 13,2.0
13238,drake,97.0
15027,zs,95.0
13125,bibio,52.0
13230,various artists,7.0
13305,ganglians,3.0
13234,hello seahorse!,48.0
12912,land of kush,2.0
13121,tortoise,37.0
13117,the lemonheads,49.0
20176,trinidad james,56.0
13118,so many dynamos,10.0
13306,the present,74.0
13232,sunset rubdown,27.0
13113,gossip,52.0
13235,spinnerette,30.0
13115,future of the left,27.0
13061,the paper chase,35.0
13112,god help the girl,29.0
13184,regina spektor,62.0
13213,playboy tre,20.0
13212,noisettes,49.0
13197,larry jon wilson,20.0
13109,dinosaur jr.,51.0
13106,patterson hood,39.0
13226,sharon van etten,59.0
13107,deer tick,43.0
13060,sholi,74.0
13058,saint etienne,47.0
13186,finale,31.0
20123,sir richard bishop,20.0
13081,psapp,22.0
12915,speck mountain,18.0
13209,little boots,37.0
13211,dj quik,54.0
13211,kurupt,62.0
13231,black meteoric star,3.0
13143,ada,60.0
13191,pocahaunted,19.0
13164,neil young,69.0
13095,el-b,18.0
13166,gregor samsa,7.0
13229,i was a king,20.0
13096,tiny masters of today,2.0
13101,big star,45.0
13147,various artists,7.0
13102,rhett miller,26.0
13098,sleepy sun,33.0
13208,client,43.0
13185,hot chip,52.0
9298,this will destroy you,44.0
13188,tim exile,4.0
13156,gregg kowalsky,12.0
12817,jonathan johansson,41.0
13228,busdriver,39.0
13206,various artists,7.0
13155,the sounds,46.0
13199,tiga,49.0
13120,the curious mystery,0.0
13067,patrick wolf,33.0
13157,cortney tidwell,10.0
13085,xasthur,36.0
13189,miike snow,55.0
13049,the warlocks,29.0
13161,mos def,66.0
13163,charles mingus,49.0
13162,placebo,65.0
13227,bachelorette,11.0
13165,mannequin men,2.0
13159,dirty projectors,41.0
13160,british sea power,49.0
13044,absu,31.0
13145,valet,69.0
12889,sin fang bous,7.0
13153,sonic youth,58.0
13154,kasabian,62.0
12941,zero boys,30.0
13144,liechtenstein,2.0
17299,freeway,53.0
13087,eels,57.0
13082,noel gallagher,59.0
13088,miles davis,64.0
13080,kevin blechdom,1.0
13066,balmorhea,49.0
13086,franz ferdinand,69.0
13091,james brown,64.0
13076,tyvek,10.0
13083,two fingers,38.0
13046,zombi,59.0
13077,jeff buckley,71.0
13079,elvis costello,55.0
13084,iggy pop,61.0
13055,big business,32.0
13170,occidental brothers dance band international,2.0
13151,jarvis cocker,43.0
13152,j dilla,57.0
13068,mouthus,1.0
13075,miss kittin & the hacker,65.0
13050,eulogies,3.0
13074,coldplay,91.0
13064,lindstrm & prins thomas,15.0
13065,various artists,7.0
13150,manic street preachers,56.0
13089,charles spearin,11.0
13195,sunn o))),32.0
16527,james blackshaw,19.0
13149,themselves,17.0
15921,cave,70.0
13063,amesoeurs,27.0
13142,the field,33.0
13192,the cool kids,35.0
13059,polly scattergood,18.0
20175,jazmine sullivan,63.0
13056,monahans,2.0
13052,phoenix,67.0
13193,danger mouse and sparklehorse,62.0
13054,diamond watch wrists,1.0
13053,viva voce,13.0
12894,aidan moffat & the best-ofs,1.0
13078,grizzly bear,55.0
13073,ugk,60.0
13048,black moth super rainbow,43.0
13031,el grupo nuevo de omar rodriguez-lopez,13.0
13051,eat skull,2.0
13045,green day,82.0
13169,passion pit,60.0
12984,jeremy enigk,23.0
13000,au revoir simone,36.0
13028,savath y savalas,11.0
12991,deerhunter,45.0
13037,jason lytle,23.0
13092,ciara,71.0
13070,the wooden birds,15.0
19497,wolves in the throne room,31.0
13041,iron & wine,64.0
13018,apostle of hustle,11.0
13042,great lake swimmers,46.0
13036,clues,60.0
12862,svarte greiner,7.0
13034,eminem,91.0
13002,john vanderslice,25.0
13038,white rabbits,26.0
13006,jeffrey lewis,38.0
13039,night control,0.0
13072,animal collective,50.0
13024,phoenix,67.0
13047,graham coxon,41.0
13035,meat puppets,46.0
13021,the intelligence,15.0
13029,cam'ron,60.0
13019,company flow,33.0
13069,ekkehard ehlers,17.0
13069,paul wirkus,0.0
12891,harlem,33.0
12900,seeland,1.0
13009,isis,37.0
13020,bloc party,62.0
12977,pontiak,14.0
12964,dananananaykroyd,14.0
13032,casper & the cookies,0.0
13007,maximo park,46.0
12997,a hawk and a hacksaw,14.0
13017,dd/mm/yyyy,2.0
13026,nadja,19.0
13027,patrick watson,72.0
13015,mark kozelek,35.0
13001,steve earle,60.0
13023,hanne hukkelberg,12.0
12996,meanderthals,5.0
13022,chain and the gang,18.0
13016,de la soul,62.0
13012,casiotone for the painfully alone,32.0
13010,mika miko,19.0
13011,el michels affair,51.0
12838,the phantom band,8.0
13014,arctic monkeys,87.0
13013,fischerspooner,40.0
12990,richard swift,38.0
12986,kingsbury manx,9.0
12995,deradoorian,31.0
12980,akron/family,27.0
13004,magik markers,6.0
19315,the horrors,47.0
12993,odd nosdam,30.0
12749,woebot,28.0
12949,nick cave & the bad seeds,64.0
12955,the veils,47.0
13003,peaches,47.0
12987,tara jane o'neil,16.0
13005,the shortwave set,11.0
12985,st. vincent,63.0
19855,the vaselines,36.0
12943,wildbirds & peacedrums,16.0
12994,rodriguez,59.0
12999,harlem shakes,14.0
12992,conor oberst and the mystic valley band,26.0
12945,nomo,17.0
12981,thee oh sees,49.0
4566,kelis,63.0
12960,double dagger,6.0
12968,my morning jacket,56.0
12848,comet gain,13.0
12909,ariel pink's haunted graffiti,48.0
12971,bardo pond,23.0
12952,great northern,21.0
12979,bob dylan,78.0
12963,arthur russell,46.0
12880,various artists,7.0
12978,the life and times,17.0
12969,crocodiles,25.0
12974,the breeders,52.0
12957,tinted windows,14.0
12962,kid606,21.0
12973,a camp,23.0
12975,ape school,11.0
12966,jane's addiction,55.0
12849,brakes,85.0
12970,throw me the statue,12.0
12956,thunderheist,19.0
12967,bike for three!,3.0
12965,japandroids,37.0
12961,prefuse 73,34.0
12959,moderat,58.0
12901,jack rose,24.0
12878,the handsome family,53.0
12837,woods,41.0
19712,sinad o'connor,64.0
12953,kurt vile,54.0
12958,black math horseman,7.0
12948,immaculate machine,8.0
12936,beck,66.0
12950,pet shop boys,68.0
19145,manchester orchestra,62.0
12939,cryptacize,2.0
12828,the weight,63.0
12940,depeche mode,75.0
12931,asher roth,45.0
12879,the deep dark woods,33.0
12932,still flyin',3.0
12886,1990s,16.0
12942,camera obscura,45.0
12902,art brut,25.0
12916,boston spaceships,11.0
12947,suckers,9.0
12946,pterodactyl,5.0
12935,super furry animals,39.0
12924,a-trak,63.0
12905,the monks,18.0
19316,papercuts,25.0
12920,d. rider,40.0
12929,bill callahan,47.0
12927,al green,67.0
12790,ladyfinger (ne),1.0
12933,agoraphobic nosebleed,27.0
12757,nancy wallace,7.0
12938,radiohead,85.0
12930,mr. lif,38.0
16695,dntel,28.0
12914,wooden shjips,38.0
12928,telepathe,9.0
12904,doves,54.0
12922,micachu and the shapes,24.0
12899,lady sovereign,35.0
12917,jadakiss,64.0
12903,the assemble head in sunburst sound,24.0
12923,beastie boys,69.0
15898,martyn,25.0
12926,silversun pickups,55.0
12913,bob mould,41.0
12888,nite jewel,32.0
12911,prince,72.0
12921,metric,63.0
12884,erasure,63.0
12890,the usa is a monster,2.0
12863,say hi,34.0
12910,bat for lashes,45.0
12897,superchunk,35.0
12850,the love language,20.0
12865,thieves like us,30.0
12861,o+s,20.0
12908,various artists,7.0
12907,black dice,15.0
12877,gentleman reg,7.0
12767,circlesquare,15.0
12876,mike bones,2.0
12896,junior boys,34.0
12868,joker's daughter,6.0
12740,baby charles,25.0
12882,telekinesis,40.0
12784,cheer-accident,8.0
19122,the hold steady,40.0
12898,beth orton,42.0
12840,mi ami,42.0
12759,various artists,7.0
12885,the qemists,42.0
12847,crystal antlers,6.0
12869,doom,76.0
12812,various artists,7.0
19119,the coathangers,27.0
12892,it hugs back,2.0
12873,pearl jam,76.0
12881,various artists,7.0
12803,ben klock,37.0
19314,tune-yards,41.0
12761,charles hamilton,26.0
12893,the dukes of stratosphear,24.0
16963,matthew e. white,38.0
19436,dan melchior und das menace,16.0
12864,various artists,7.0
12806,obi best,0.0
18800,mastodon,59.0
12830,the whitest boy alive,56.0
12841,sissy wish,4.0
12796,filastine,14.0
12867,bosque brown,4.0
12874,peter bjorn and john,62.0
12875,the thermals,37.0
12811,various artists,7.0
12797,gomez,44.0
12785,young dro & yung l.a.,0.0
12870,pj harvey,59.0
12870,john parish,33.0
4359,mike jones,61.0
12822,richard buckner,30.0
12793,bibio,52.0
12752,harmonic 313,16.0
12859,bonnie prince billy,44.0
16001,the juan maclean,33.0
12738,the theater fire,3.0
12789,an horse,15.0
12771,the old ceremony,5.0
12855,yeah yeah yeahs,68.0
12852,serge gainsbourg,56.0
12747,anni rossi,5.0
12802,project pat,67.0
12834,tombs,11.0
18168,ryksopp,61.0
12832,jeremy jay,17.0
12773,damien jurado,49.0
12792,various production,7.0
12815,mt. st. helens vietnam band,4.0
12857,peter doherty,43.0
12854,fridge,21.0
12836,the drones,29.0
12791,skeletons,63.0
12823,elvis perkins in dearland,17.0
12842,the decemberists,54.0
12856,i.u.d.,0.0
12807,kylesa,33.0
12750,pan american,25.0
12821,casiotone for the painfully alone,32.0
12845,fever ray,51.0
12844,lotus plaza,18.0
12780,friendly foes,41.0
18023,david lang,31.0
2570,diplo,78.0
12839,swan lake,70.0
12843,gui boratto,46.0
12753,various artists,7.0
12824,omar s,39.0
12775,desolation wilderness,3.0
20279,dan deacon,41.0
12805,nick lowe,48.0
12804,the lines,10.0
12748,marianne dissard,2.0
12825,brethren of the free spirit,1.0
12835,mstrkrft,34.0
12742,bob wills and his texas playboys,35.0
12814,dm stith,12.0
12816,laura gibson,36.0
12798,these are powers,0.0
12826,cymbals eat guitars,20.0
12829,obits,16.0
12776,nels cline,35.0
12801,white lies,53.0
12768,bloodkin,17.0
12831,bishop allen,25.0
12799,k'naan,63.0
18858,deleted scenes,2.0
12788,coloma,68.0
12755,oj da juiceman,47.0
12827,handsome furs,27.0
12766,various artists,7.0
12762,lars horntveth,8.0
12777,b. fleischmann,18.0
12769,dj koze,52.0
12819,condo fucks,3.0
12820,bell orchestre,10.0
12733,bobby creekwater,41.0
12736,soundtrack of our lives,35.0
12737,mv & ee,24.0
12813,marissa nadler,34.0
13701,little dragon,61.0
12770,various artists,7.0
12763,extra golden,22.0
12764,hi red center,0.0
12818,cursive,42.0
12808,brother ali,49.0
12735,franco & le tout puissant ok jazz,30.0
12756,sinden,21.0
12779,arbouretum,14.0
12772,madlib,67.0
12794,various artists,7.0
12765,zu,35.0
12743,aleks and the drummer,62.0
12782,lithops,1.0
12751,rio en medio,5.0
12787,the boy least likely to,24.0
12741,the sight below,19.0
12795,various artists,7.0
12734,woodpigeon,13.0
12783,wavves,44.0
12754,j spaceman and matthew shipp,16.0
12760,isaac hayes,51.0
12744,surf city,6.0
12745,gringo star,21.0
12729,neko case,48.0
12728,abe vigoda,8.0
